"id","source","hyperlink","building_type","building","vacancy_rate","household_size","all_uses","du_density","emp_density","Pct_SF_Large_Lot","Pct_SF_Small_Lot","Pct_Attached_SF","Pct_MF_2_to_4","Pct_MF_5_Plus","Pct_Emp_Office_Svc","Pct_Educ_Svc","Pct_Medical_Svc","Pct_Public_Admin","Pct_Retail_Svc","Pct_Restaurant","Pct_Accommodation","Pct_Arts_Entertainment","Pct_Other_Svc","Pct_Manufacturing","Pct_Transport_warehouse","Pct_Wholesale","Pct_Construction_Util","Pct_Agriculture","Pct_Extraction","percent_of_building_type","floors","total_far","parking_spaces","parking_structure_square_feet","residential_efficiency","residential_lot_square_feet","square_feet_per_du","retail_efficiency","retail_square_feet_per_employee","office_efficiency","office_square_feet_per_employee","industrial_efficiency","industrial_square_feet_per_employee","misc_percent_of_retail_use","retail_percent_of_retail_use","restaurant_percent_of_retail_use","grocery_percent_of_retail_use","hardscape_percent","irrigated_percent","impervious_roof_percent","impervious_hardscape_percent","pervious_hardscape_percent","softscape_landscape_percent","id"
189,0,0,"Main Street Commercial (Retail + Office/Medical)","Main Street Commercial/MU Low (4185 Piedmont Avenue, Oakland) (Dentist Office)",0.0635,0,0,0,133.9988571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2,1.9,78,0,0.85,5000,750,0.85,500,0.85,525,0.85,1000,0.52,0.34,0.07,0.07,0.4,0.15,0.4,0,0,0,28189
190,0,0,"Main Street Commercial (Retail + Office/Medical)","Main Street Commercial/MU Low (1853 Solano Avenue, Berkeley) (Zachary's Pizza)",0.0635,0,0,0,56.42057143,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0,0.52,0,0,0,0,0,0,0.05,1,0.8,29.6208,0,0.85,7117,750,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,28190
191,0,0,"Main Street Commercial (Retail + Office/Medical)","Main Street Commercial/MU Low (3170 College Avenue, Berkeley) (MU Noah's Bagels)",0.0635,0,0,0,70.52571429,0,0,0,0,0,0.5,0,0,0,0.205,0.035,0,0.026,0.234,0,0,0,0,0,0,0.05,2,0.8,59,0,0.85,13895,750,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,28191
192,0,0,"Main Street Commercial (Retail + Office/Medical)","Main Street Commercial (Mechanics Bank, Kensington CA)",0.0635,0,0,0,98.736,0,0,0,0,0,0.8,0,0,0,0.082,0.014,0,0.00104,0.10296,0,0,0,0,0,0,0.2,1,1,57.2,0,0.85,0,1000,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.3,0.15,0.3,0,0,0,28192
193,0,0,"Main Street Commercial (Retail + Office/Medical)","Main Street Commercial/MU Low (960 Cole Street, San Francisco) (Alpha Market)",0.0635,0,0,0,63.47314286,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.026,0.494,0,0,0,0,0,0,0.25,1,0.9,3.33234,0,0.85,3600,750,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,28193
194,0,0,"Main Street Commercial (Retail + Office/Medical)","Main Street Commercial/MU Low (1601 N Main Street, Walnut Creek) (MU Instrument Sales)",0.0635,0,0,0,87.27557143,0,0,0,0,0,0.25,0,0,0,0.3075,0.0525,0,0.195,0.195,0,0,0,0,0,0,0.25,2,1.1,4.07286,0,0.85,8196,750,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.98,0.5,0.98,0,0,0,28194
195,0,0,"Main Street Commercial (Retail + Office/Medical)","Main Street Commercial/MU Low (1616 N Main Street, Walnut Creek) (MU Crepe Vine)",0.0635,0,0,0,110.0201143,0,0,0,0,0,0.4,0,0,0,0.246,0.042,0,0.0156,0.2964,0,0,0,0,0,0,0.15,2,1.3,4.81338,0,0.85,6956,750,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.5,0.15,0.5,0,0,0,28195
196,0,0,"Parking Structure+Ground-Floor Retail","Parking Structure + Ground-Floor Retail (15th and Pearl Structure, Boulder, CO))",0.0635,0,0,0,69.59228571,0,0,0,0,0,0.5,0,0,0,0.205,0.035,0,0.0182,0.2418,0,0,0,0,0,0,0.3,6,5.5,726,239580,0.85,5000,750,0.1,500,0.2,525,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,29196
197,0,0,"Parking Structure+Ground-Floor Retail","Parking Structure + Ground-Floor Retail (8th and Hope, Los Angeles CA)",0.0635,0,0,0,39.6396,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.3,7,6.5,632,208560,0.85,7117,750,0.07,500,0.2,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,29197
198,0,0,"Parking Structure+Ground-Floor Retail","Parking Structure + Ground-Floor Retail (3)",0.0635,0,0,0,21.78,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.4,3,2.5,381.15,125779.5,0.85,6956,750,0.1,500,0.2,350,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,29198
199,0,0,"Parking Structure","Parking Structure (1)",0.0635,0,0,0,3.0492,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.2,4,3.5,528,174240,0.85,5000,750,0.01,500,0.2,525,0.85,1000,0.52,0.34,0.07,0.07,0.875,0.5,0,0,0,0,30199
200,0,0,"Parking Structure","Parking Structure (Oak & Central, Alameda)",0.0635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.2,3,2.5,435.6,0,0,19000,0,0.01,500,0.2,400,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,30200
201,0,0,"Parking Structure","Parking Structure (2)",0.0635,0,0,0,3.9204,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.2,5,4.5,660,217800,0.85,7117,750,0.01,500,0.2,350,0.85,1000,0.52,0.34,0.07,0.07,0.9,0.5,0,0,0,0,30201
202,0,0,"Parking Structure","Parking Structure (Jack London Market, Oakland)",0.0635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.208,0.312,0,0,0,0,0,0,0.2,5,4.5,784.08,0,0.85,0,0,0.01,500,0.2,400,0.85,1000,0.52,0.34,0.07,0.07,0.98,0.5,0.98,0,0,0,30202
203,0,0,"Parking Structure","Parking Structure (3)",0.0635,0,0,0,4.7916,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.2,6,5.5,792,261360,0.85,6956,750,0.01,500,0.95,350,0.85,1000,0.52,0.34,0.07,0.07,0.9167,0.5,0,0,0,0,30203
207,0,0,"Office Park High","Office Park High (SEGA Office Park 0.35, 2-4 floors)",0.0635,0,0,0,25.9182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,0.35,45.35685,4490.33,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.3572,0.5,0,0,0,0,31207
208,0,0,"Office Park High","Office Park High (SACOG 98. Mod Inten. Office)",0.0635,0,0,0,123.370632,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.3,4,1.02,132.18282,13086.1,0.85,0,1000,0.85,500,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.956,0.5,0,0,0,0,31208
209,0,0,"Office Park High","Office Park High (Bishop Ranch BR-3, San Ramon)",0.0635,0,0,0,85.1598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5,0.69,117.98,11680.02,0.85,0,1000,0.85,500,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.7637,0.5,0,0,0,0,31209
210,0,0,"Office Park High","Office Park High (Bishop Ranch BR-6, San Ramon",0.0635,0,0,0,49.368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,0.4,49.18,4868.82,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.3941,0.5,0,0,0,0,31210
211,0,0,"Office Park High","Office Park High (SEGA Low Rise Office, 4-6 floors)",0.0635,0,0,0,123.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5,1,129.591,12829.51,0.85,0,1000,0.85,500,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.8872,0.5,0,0,0,0,31211
212,0,0,"Office Park Low","Office Park Low (Redwood Business Park, Petaluma)",0.0635,0,0,0,21.96876,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.25,1,0.3,53.99361022,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,32212
213,0,0,"Office Park Low","Office Park Low (Nanometrics Bldg, Milpitas)",0.0635,0,0,0,39.4944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0.4,62,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,32213
214,0,0,"Office Park Low","Office Park Low (Sonoma Technology Bldg, Petaluma)",0.0635,0,0,0,16.456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.2,44.8,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,32214
215,0,0,"Office Park Low","Office Park Low (Bestronics Bldg, San Jose)",0.0635,0,0,0,29.6208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1,0.3,43,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,32215
216,0,0.7,"Industrial High","Industrial High (SEGA Flex R&D, 1-2 floors)",0.0635,0,0,0,16.1087784,0,0,0,0,0,0,0,0,0,0.0082,0.0014,0,0.000728,0.009672,0.98,0,0,0,0,0,0.1,2,0.39,50.54049,0,0.85,0,1000,0.85,750,0.85,500,0.85,900,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,33216
217,0,0,"Industrial High","Industrial High (SACOG 13. Light Indus, 1-2 floors)",0.0635,0,0,0,23.27348571,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.15,2,0.33,42.76503,0,0.85,0,1000,0.85,750,0.85,300,0.85,700,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,33217
220,0,0,"Industrial High","Industrial High (SF Produce Markets, San Francisco)",0.0635,0,0,0,28.69515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,2,0.62,3.67,0,0.85,0,1000,0.85,750,0.85,350,0.85,800,0.52,0.34,0.07,0.07,1,0.5,1,0,0,0,33220
222,0,0,"Industrial High","Industrial High (Lyons Magnus Plant #1, Fresno)",0.0635,0,0,0,21.752775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,2,0.47,6.04,0,0.85,0,1000,0.85,750,0.85,350,0.85,800,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,33222
223,0,0,"Industrial High","Industrial High (SCAG Light Indus, 1-2 floors)",0.0635,0,0,0,18.69813,0,0,0,0,0,0,0,0,0,0.0123,0.0021,0,0.001092,0.014508,0.97,0,0,0,0,0,0.05,2,0.5,64.7955,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,33223
224,0,0.431875,"Industrial Low","Industrial Low (SEGA Heavy Ind, 1-2 floors)",0.0635,0,0,0,10.4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,2,0.34,25.17768,0,0.85,0,1000,0.85,750,0.85,400,0.85,1200,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,34224
225,0,0,"Industrial Low","Industrial Low (SACOG 14. Heavy Indus, 1-2 floors)",0.0635,0,0,0,9.4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,2,0.23,17.03196,0,0.85,0,1000,0.85,750,0.85,400,0.85,900,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,34225
226,0,0,"Industrial Low","Industrial Low (Pacific Business Center, Fremont CA)",0.0635,0,0,0,11.84832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,1,0.4,33.8,0,0.85,0,1000,0.85,750,0.85,400,0.85,1250,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,34226
227,0,0,"Industrial Low","Industrial Low (Tank Farm Light Industrial, San Luis Obispo)",0.0635,0,0,0,5.804075676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35,1,0.29,5.08,0,0.85,0,1000,0.85,750,0.85,400,0.85,1850,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,34227
228,0,0,"Industrial Low","Industrial Low (SCAG Heavy Indus, 1-2 floors)",0.0635,0,0,0,15.61263,0,0,0,0,0,0,0,0,0,0.0082,0.0014,0,0.000728,0.009672,0.98,0,0,0,0,0,0.3,2,0.5,37.026,0,0.85,0,1000,0.85,750,0.85,400,0.85,1200,0.52,0.34,0.07,0.07,1,0.5,0.8,0.2,0,0,34228
229,0,0,"Warehouse High","120 11th Street, San Francisco, CA 94103",0.0635,0,0,0,59.05475136,0,0,0,0,0,0.1547,0,0,0,0,0,0,0,0,0,0.42265,0.42265,0,0,0,0.2,2,1.171927,6.508765365,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.15,1,0,0,0,35229
230,0,0,"Warehouse High","1360 Egbert, San Francisco, CA 94124",0.0635,0,0,0,37.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.2,2,1,5.5539,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.15,1,0,0,0,35230
231,0,0,"Warehouse High","Dynagraphics - 300 NW 14th Avenue, Portland, OR 97209",0.0635,0,0,0,179.39097,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.35,0.35,0,0,0,0.05,2,2.85,17.4,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.15,1,0,0,0,35231
232,0,0,"Warehouse High","2181 NW Nicolai, Portland, OR 97210",0.0635,0,0,0,167.431572,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.35,0.35,0,0,0,0.05,2,2.66,28,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.15,1,0,0,0,35232
233,0,0,"Warehouse High","NW Trunk & Bag Building - 522 N Thompson, Portland, OR 97227",0.0635,0,0,0,85.1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.05,2,2.3,10,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.15,1,0,0,0,35233
234,0,0,"Warehouse High","McClaskey Building - 2755 NW 31st Avenue, Portland, OR 97210",0.0635,0,0,0,30.73158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.2,2,0.83,21,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.15,1,0,0,0,35234
235,0,0,"Warehouse High","525 SE Pine St, Portland, OR 97214",0.0635,0,0,0,167.66607,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.05,2,2.09,11.607651,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.15,1,0,0,0,35235
236,0,0,"Warehouse High","111 SE Madison Ave, Portland, OR 97214",0.0635,0,0,0,141.62445,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.35,0.35,0,0,0,0.05,2,2.25,30,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.15,1,0,0,0,35236
237,0,0,"Warehouse High","WorkSpace - 2150 Folsom, San Francisco, CA 94110",0.0635,0,0,0,72.94122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.1,2,1.97,10.941183,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.15,1,0,0,0,35237
238,0,0,"Warehouse High","1154-1158 Howard Street, San Francisco, CA 94103",0.0635,0,0,0,103.6728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.05,2,2.8,15.55092,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.15,1,0,0,0,35238
239,0,0,"Warehouse Low","9040 Carroll Way, San Diego, CA 92121 (Propertyline.com)",0.0635,0,0,0,17.40437985,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.425,0.425,0,0,0,0.5,1,0.4339,29,0,0.85,0,1000,0.85,750,0.85,400,0.85,1200,0.52,0.34,0.07,0.07,0.85,0.15,0.4339,0.4433,0,0.1228,36239
240,0,0,"Warehouse Low","2003 West Avenue 140th, San Leandro, CA 94577 (Loopnet.com)",0.0635,0,0,0,25.49949888,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.45,0.45,0,0,0,0.1,1,0.6886917,13.15,0,0.85,0,1000,0.85,750,0.85,400,0.85,1200,0.52,0.34,0.07,0.07,0.85,0.15,0.6768,0.2535,0.0697,0,36240
241,0,0,"Warehouse Low","2300 Cesar Chavez, San Francisco, CA 94124",0.0635,0,0,0,25.17768,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.45,0.45,0,0,0,0.1,1,0.68,8,0,0.85,0,1000,0.85,750,0.85,400,0.85,1200,0.52,0.34,0.07,0.07,0.85,0.15,0.6768,0.2535,0.0697,0,36241
242,0,0,"Warehouse Low","Warehouse 3  - Proposed Emeryville IKEA (in 1.2/1.6 FAR district)",0.0635,0,0,0,3.0294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.3,1,0.45,4.99851,0,0.85,0,1000,0.85,750,0.85,400,0.85,5500,0.52,0.34,0.07,0.07,0.85,0.15,0.6768,0.2535,0.0697,0,36242
243,0,0,"Hotel High","Hotel High (Four Seasons, San Francisco)",0.065,0,0,0,1151.172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,40,17.1,248.21,81909.3,0.85,0,1000,0.85,550,0.85,300,0.85,1000,0,0,0,0,0.85,0.5,0.5,0.35,0.05,0.1,37243
244,0,0,"Hotel High","Hotel High (Walt Disney World Dolphin, Orlando)",0.065,0,0,0,35.39108571,0,0,0,0,0,0.09,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.2,27,0.5,39.6,0,0.85,0,1000,0.85,550,0.85,350,0.85,1000,0,0,0,0,0.85,0.5,0.75,0.1,0.05,0.1,37244
245,0,0,"Hotel High","Hotel High (Sheraton Grand, Sacramento)",0.065,0,0,0,432.1944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,27,6.42,87.12,28749.6,0.85,0,1000,0.85,550,0.85,300,0.85,1000,0,0,0,0,0.85,0.5,0.45,0.4,0.05,0.1,37245
246,0,0,"Hotel Low","Hotel Low (Holiday Inn Express, Truckee)",0.065,0,0,0,67.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,3,1,56.27,0,0.85,0,1000,0.85,550,0.85,400,0.85,1000,0,0,0,0,0.85,0.5,0.5,0.35,0.05,0.1,38246
247,0,0,"Hotel Low","Hotel Low (La Quinta Inn, Redding)",0.065,0,0,0,13.464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,3,0.2,56.27,0,0.85,0,1000,0.85,550,0.85,400,0.85,1000,0,0,0,0,0.85,0.5,0.75,0.1,0.05,0.1,38247
248,0,0,"Hotel Low","Hotel Low (Holiday Inn, Woodland Hills)",0.065,0,0,0,44.4312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,6,0.66,62.41,0,0.85,0,1000,0.85,550,0.85,400,0.85,1000,0,0,0,0,0.85,0.5,0.45,0.4,0.05,0.1,38248
249,0,0,"Regional Mall","Regional Mall (SEGA General Commerical, 1-2 floors)",0.0635,0,0,0,17.2788,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.1,2,0.35,64.7955,6414.75,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,39249
250,0,0,"Regional Mall","Regional Mall (SACOG 11. Regional Retail, 1-2 floors)",0.0635,0,0,0,18.044004,0,0,0,0,0,0.05,0,0,0,0.3895,0.0665,0,0.03458,0.45942,0,0,0,0,0,0,0.1,2,0.34,62.9442,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,39250
251,0,0,"Regional Mall","Regional Mall (Montclair Plaza, San Bernardino)",0.0635,0,0,0,26.65872,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.2,2,0.54,108.64,10755.36,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,39251
252,0,0,"Regional Mall","Regional Mall (Westfield Galleria, Roseville)",0.0635,0,0,0,24.684,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.25,2,0.5,93.79,9285.21,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,39252
253,0,0,"Regional Mall","Regional Mall (Westfield Mission Valley, San Diego)",0.0635,0,0,0,26.65872,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.25,1,0.54,65.56,6490.44,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,39253
254,0,0,"Regional Mall","Regional Mall (SCAG Regional Mall, 1-2 floors)",0.0635,0,0,0,17.2788,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.1,2,0.35,64.7955,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,39254
255,0,0.343,"Medium Intensity Strip Commercial (weighted avg)","Strip Commercial (SACOG 10. Comm/Nhood Retail, 1-2 floors)",0.0635,0,0,0,13.82304,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.1,2,0.28,51.8364,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,40255
256,0,0,"Medium Intensity Strip Commercial (weighted avg)","Med-Intensity Strip Commercial (Plaza Cienega, Los Angeles)",0.0635,0,0,0,13.76543412,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.052,0.468,0,0,0,0,0,0,0.2,1,0.4509,56.6,9339,0.85,0,1000,0.994,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,40256
257,0,0,"Medium Intensity Strip Commercial (weighted avg)","Med-Intensity Strip Commercial (Greenway Plaza, Yonkers NY)",0.0635,0,0,0,22.2220614,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.104,0.416,0,0,0,0,0,0,0.2,2,0.43727,129.76,12846.24,0.85,0,1000,0.875,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,40257
258,0,0,"Medium Intensity Strip Commercial (weighted avg)","Med-Intensity Strip Commercial (Tanner Market, Pasadena)",0.0635,0,0,0,56.91490426,0,0,0,0,0,0.045,0,0,0,0.39155,0.06685,0,0.04966,0.44694,0,0,0,0,0,0,0.2,1,0.868,20.16,1995.84,0.85,0,1000,0.933,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,40258
259,0,0,"Medium Intensity Strip Commercial (weighted avg)","Strip Commercial (SCAG Strip Commerical, 1-2 floors)",0.0635,0,0,0,17.03196,0,0,0,0,0,0.3,0,0,0,0.287,0.049,0,0.02548,0.33852,0,0,0,0,0,0,0.1,2,0.3,55.539,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,40259
260,0,0,"Medium Intensity Strip Commercial (weighted avg)","Strip Commercial (Cap Metro Strip Commerical, 1-2 floors)",0.0635,0,0,0,12.9591,0,0,0,0,0,0.4,0,0,0,0.246,0.042,0,0.02184,0.29016,0,0,0,0,0,0,0.2,2,0.25,46.2825,0,0.85,0,1000,0.85,1000,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,40260
261,0,0,"Low Intensity Strip Commercial (weighted avg)","Strip Commercial (Gilroy Crossing, Gilroy)",0.0635,0,0,0,15.30408,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.05,2,0.31,91.74,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,41261
262,0,0,"Low Intensity Strip Commercial (weighted avg)","Strip Commercial (Paso Robles Strip Retail, Paso Robles)",0.0635,0,0,0,12.342,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.1,1,0.25,95.17,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,41262
263,0,0,"Low Intensity Strip Commercial (weighted avg)","Strip Commercial (Renaissance Center West, Las Vegas)",0.0635,0,0,0,13.99540473,0,0,0,0,0,0.017,0,0,0,0.40303,0.06881,0,0.25558,0.25558,0,0,0,0,0,0,0.15,1,0.2405,57.19,0,0.85,0,1000,0.994,750,0.994,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,41263
264,0,0,"Low Intensity Strip Commercial (weighted avg)","Strip Commercial (Mission Viejo Commerce Center)",0.0635,0,0,0,12.1968,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.1,1,0.21,41.75,0,0.85,0,1000,1,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,41264
