id,source,hyperlink,building_type,building,vacancy_rate,household_size,all_uses,du_density,emp_density,Pct_SF_Large_Lot,Pct_SF_Small_Lot,Pct_Attached_SF,Pct_MF_2_to_4,Pct_MF_5_Plus,Pct_Emp_Office_Svc,Pct_Educ_Svc,Pct_Medical_Svc,Pct_Public_Admin,Pct_Retail_Svc,Pct_Restaurant,Pct_Accommodation,Pct_Arts_Entertainment,Pct_Other_Svc,Pct_Manufacturing,Pct_Transport_warehouse,Pct_Wholesale,Pct_Construction_Util,Pct_Agriculture,Pct_Extraction,percent_of_building_type,floors,total_far,parking_spaces,parking_structure_square_feet,residential_efficiency,residential_lot_square_feet,square_feet_per_du,retail_efficiency,retail_square_feet_per_employee,office_efficiency,office_square_feet_per_employee,industrial_efficiency,industrial_square_feet_per_employee,misc_percent_of_retail_use,retail_percent_of_retail_use,restaurant_percent_of_retail_use,grocery_percent_of_retail_use,hardscape_percent,irrigated_percent,impervious_roof_percent,impervious_hardscape_percent,pervious_hardscape_percent,softscape_landscape_percent,id
269,0,0,SACOG Regional Retail ,"Regional Mall (SCAG Regional Mall, 1-2 floors)",0.0635,0,", Retail Services, ",0,17.2788,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.05,2,0.35,64.7955,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,39269
270,0,#VALUE!,SACOG Community/Neighborhood Retail,"Strip Commercial (SACOG 10. Comm/Nhood Retail, 1-2 floors)",0.0635,0,", Retail Services, ",0,13.82304,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.79,2,0.28,51.8364,0,0.85,0,1000,0.85,750,0.85,300,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,40270
272,0,0,SACOG Community/Neighborhood Retail,"Med-Intensity Strip Commercial (Greenway Plaza, Yonkers NY)",0.0635,0,", Retail Services, ",0,22.222061,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.104,0.416,0,0,0,0,0,0,0.08,2,0.43727,129.76,12846.24,0.85,0,1000,0.88,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,40272
273,0,0,SACOG Community/Neighborhood Retail,"Med-Intensity Strip Commercial (Tanner Market, Pasadena)",0.0635,0,", Office Services, ",0,56.914904,0,0,0,0,0,0.045,0,0,0,0.39155,0.06685,0,0.04966,0.44694,0,0,0,0,0,0,0.13,1,0.868,20.16,1995.84,0.85,0,1000,0.93,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,40273
276,0,0,SACOG Community/Neighborhood Commercial,"Strip Commercial (Gilroy Crossing, Gilroy)",0.0635,0,", Retail Services, ",0,15.30408,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.05,2,0.31,91.74,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,41276
277,0,0,SACOG Community/Neighborhood Commercial,"Strip Commercial (Paso Robles Strip Retail, Paso Robles)",0.0635,0,", Retail Services, ",0,12.342,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.05,1,0.25,95.17,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,41277
278,0,0,SACOG Community/Neighborhood Commercial,"Strip Commercial (Renaissance Center West, Las Vegas)",0.0635,0,", Office Services, ",0,13.995405,0,0,0,0,0,0.017,0,0,0,0.40303,0.06881,0,0.25558,0.25558,0,0,0,0,0,0,0.05,1,0.2405,57.19,0,0.85,0,1000,0.99,750,0.99,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,41278
279,0,0,SACOG Community/Neighborhood Commercial,"Strip Commercial (SCAG Strip Commerical, 1-2 floors)",0.0635,0,", Office Services, ",0,17.03196,0,0,0,0,0,0.3,0,0,0,0.287,0.049,0,0.02548,0.33852,0,0,0,0,0,0,0.1,2,0.3,55.539,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,41279
280,0,0,SACOG Community/Neighborhood Commercial,"Strip Commercial (Cap Metro Strip Commerical, 1-2 floors)",0.0635,0,", Office Services, ",0,12.9591,0,0,0,0,0,0.4,0,0,0,0.246,0.042,0,0.02184,0.29016,0,0,0,0,0,0,0.25,2,0.25,46.2825,0,0.85,0,1000,0.85,1000,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,41280
281,0,0,SACOG Community/Neighborhood Commercial,Strip Commercial (Mission Viejo Commerce Center),0.0635,0,", Retail Services, ",0,12.1968,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.15,1,0.21,41.75,0,0.85,0,1000,1,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,41281
282,0,0,SACOG Community/Neighborhood Commercial,"Main Street Commercial (Mechanics Bank, Kensington CA)",0.0635,0,", Office Services, ",0,98.736,0,0,0,0,0,0.8,0,0,0,0.081998,0.014,0,0.00728,0.096718,0,0,0,0,0,0,0.18,1,1,57.2,0,0.85,0,1000,0.85,525,0.85,350,0.85,1000,0.52,0.34,0.07,0.07,0.3,0.15,0.3,0,0,0,41282
283,0,0,SACOG Community/Neighborhood Commercial,"Strip Commercial (Guernville Rd McDonald's, Santa Rosa CA)",0.0635,0,", Retail Services, ",0,5.808,0,0,0,0,0,0,0,0,0,0.409812,0.069968,0,0.036383,0.483378,0,0,0,0,0,0,0.07,1,0.1,26.7,0,0.85,0,1000,1,750,0.99,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,41283
284,0,0,SACOG Community/Neighborhood Commercial,"Strip Commercial (Stanford Ranch, Roseville)",0.0635,0,", Retail Services, ",0,10.86096,0,0,0,0,0,0,0,0,0,0.41,0.07,0,0.0364,0.4836,0,0,0,0,0,0,0.1,1,0.22,103.13,0,0.85,0,1000,0.85,750,0.85,500,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,41284
286,0,0,SACOG Agriculture,Occidential Elk Hills Oil Field,0.031,0,", , Extraction",0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,1,0.00009,0.00294,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0,0,0,0,0,42286
289,0,0,SACOG Agriculture,Large Farm (Near Watsonville),0.031,3.06,", , Agriculture",0.000185,0.006469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.05,1,0.0005,0.016357,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42289
290,0,0,SACOG Agriculture,Mid-sized farm 1300x1300 (near Manteca),0.031,3.06,", , Agriculture",0.000741,0.025875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.03,1,0.002,0.065427,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42290
291,0,0,SACOG Agriculture,Small farm 1300x650 (near Modesto),0.031,3.06,", , Agriculture",0.001666,0.038616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985,0,0.02,1,0.003,0.098206,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42291
292,0,0,SACOG Agriculture,Very Small Farm 650x650 (Near Modesto),0.031,3.06,", , Agriculture",0.000463,0.006371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,0,0.01,1,0.0005,0.016389,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42292
294,0,0,SACOG Agriculture,Very Large Orchard (Near Tracy),0.031,0,", , Agriculture",0,0.006534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,1,0.0005,0.016335,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42294
295,0,0,SACOG Agriculture,Medium Orchard (Near Tracy),0.031,0,", , Agriculture",0,0.006534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03,1,0.0005,0.016335,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42295
296,0,0,SACOG Agriculture,Small Orchard (Near Ojai),0.031,3.06,", , Agriculture",0.000185,0.006469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.02,1,0.0005,0.016357,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42296
298,0,0,SACOG Agriculture,"Large Organic Farm (Frog Hollow, Brentwood)",0.031,3.06,", , Agriculture",0.000185,0.006469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.03,1,0.0005,0.016357,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42298
299,0,0,SACOG Agriculture,"Medium Organic Farm (Live Power Farm, Covelo)",0.031,3.06,", , Agriculture",0.00037,0.006403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.02,1,0.0005,0.016379,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42299
300,0,0,SACOG Agriculture,"Small Organic Farm (Gospel Flat Farm, Bollinas)",0.031,3.06,", , Agriculture",0.000555,0.006338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.01,1,0.0005,0.0164,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42300
302,0,0,SACOG Agriculture,"Livestock Farm: Grassfed beef (Chilleno Valley Ranch, Petaluma)",0.031,0,", , Agriculture",0,0.000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27,1,0.00001,0.000327,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42302
303,0,0,SACOG Agriculture,Livestock Farm: Harris Ranch Feedlot (I-5 CA-145 Interchange),0.031,0,", , Agriculture",0,0.000131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,1,0.00001,0.000327,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42303
305,0,0,SACOG Agriculture,"Vineyard, Small (Martin Stelling Vineyard)",0.031,3.06,", , Agriculture",0.000111,0.001268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.05,1,0.0001,0.00328,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42305
306,0,0,SACOG Agriculture,"Vineyward, Medium (Quintessa Vineyard)",0.031,3.06,", , Agriculture",0.000074,0.001281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.05,1,0.0001,0.003276,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42306
307,0,http://www.argentinevineyardsforsale.com/own.html?adore_category=1,SACOG Agriculture,"Vineyard, Large (Napa Valley Wine Company)",0.031,3.06,", , Agriculture",0.000037,0.001294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.05,1,0.0001,0.003271,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0.95,0,0,0,0,42307
311,0,0,SACOG Agriculture,"Liberty Quarry Proposal (Temecula, CA)",0.031,0,", , Extraction",0,0.001307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,1,0.0001,0.003267,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0,0,0,0,0,0,42311
313,0,http://www.mauinews.com/page/content.detail/id/527970.html?nav=10,SACOG Agriculture,"Castle & Cook Resorts Wind Farm Proposal (Lanai, HI)",0.031,0,", , Extraction",0,0.169884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,1,0.013,0.42471,0,0.85,0,1000,0.85,750,0.85,500,0.75,2500,0.52,0.34,0.07,0.07,0.02,0,0,0,0,0,42313
316,!,0,SACOG College/University,SACOG College/University,0.0635,0,", Education Services, ",0,100.523077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.5,326.7,0,0.85,0,1000,0.99,750,1,650,0.85,1000,0,0,0,0,0.75,0.9,0.45,0.4,0.05,0.1,43316
321,0,0,SACOG Medical Facility,"Hospital (Children's Hospital, Los Angeles)",0.0232,0,", Medical Services, ",0,175.355136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2.96,176.85,58360.5,0.85,0,1000,0.85,750,0.85,625,0.85,1000,0,0,0,0,0.85,0.9,0.75,0.1,0.05,0.1,45321
331,!,0,SACOG K-12 School,SACOG K-12 School,0,0,", Education Services, ",0,20.104615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.3,65.34,0,0.85,0,1000,0.85,1250,1,650,0.85,1000,0,0,0,0,0.75,0.9,0,0,0,0,47331
346,0,0,SACOG Civic/Institution,Urban City Hall,0.0635,0,", Public Administration, ",0,24.684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,2,0.3,0.011108,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,52346
347,0,0,SACOG Civic/Institution,"Urban City Hall (Oakland City Hall, Oakland, CA)",0.0635,0,", Public Administration, ",0,17.77248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.88,12,0.18,0.006665,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,52347
348,0,0,SACOG Civic/Institution,"Urban City Hall (Long Beach City Hall and Civic Center, Long Beach, CA)",0.0635,0,", Public Administration, ",0,37.27284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11,2,0.453,0.016773,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,52348
364,!,0,SACOG Public/Quasi-Public,SACOG Public/Quasi-Public,0.0635,0,", Public Administration, ",0,20.104615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.3,65.34,0,0.85,0,1000,0.85,750,1,650,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,57364
369,!,0,SACOG Parking Lot,Parking Lot,0.0635,0,", Office Services, ",0,8.06344,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.25,1,0.1,3.7026,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,59369
370,!,0,SACOG Parking Lot,Parking Lot (2),0.0635,0,", Office Services, ",0,33.68076,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.25,2,0.342,12.954139,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,59370
371,!,0,SACOG Parking Lot,Parking Lot (3),0.0635,0,", Office Services, ",0,51.606016,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.25,1,0.64,23.69664,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,59371
372,!,0,SACOG Parking Lot,Parking Lot (4),0.0635,0,", Office Services, ",0,40.3172,0,0,0,0,0,0.95,0,0,0,0.0205,0.0035,0,0.00182,0.02418,0,0,0,0,0,0,0.25,3,0.5,18.513,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,59372
373,!,0,SACOG Agricultural Processing/Retail Employment,Agricultural Processing/Retail Employment,0.0635,0,", Office Services, Agriculture",0,5.506883,0,0,0,0,0,0.05,0,0,0,0.273333,0.046667,0,0.024267,0.3224,0,0,0,0,0.85,0,0.25,1,0.1,11.1078,0,0.85,0,1000,0.85,250,0.85,350,0.85,900,0.52,0.34,0.07,0.07,0.75,0.5,0.5,0.35,0.05,0.1,60373
374,!,0,SACOG Agricultural Processing/Retail Employment,Agricultural Processing/Retail Employment (2),0.0635,0,", Office Services, Agriculture",0,8.450312,0,0,0,0,0,0.05,0,0,0,0.273333,0.046667,0,0.024267,0.3224,0,0,0,0,0.85,0,0.25,1,0.15,17.044919,0,0.85,0,1000,0.85,250,0.85,350,0.85,900,0.52,0.34,0.07,0.07,0.75,0.5,0.75,0.1,0.05,0.1,60374
375,!,0,SACOG Agricultural Processing/Retail Employment,Agricultural Processing/Retail Employment (3),0.0635,0,", Office Services, Agriculture",0,5.506883,0,0,0,0,0,0.05,0,0,0,0.273333,0.046667,0,0.024267,0.3224,0,0,0,0,0.85,0,0.25,1,0.1,11.1078,0,0.85,0,1000,0.85,250,0.85,350,0.85,900,0.52,0.34,0.07,0.07,0.75,0.5,0.45,0.4,0.05,0.1,60375
376,!,0,SACOG Agricultural Processing/Retail Employment,Agricultural Processing/Retail Employment (4),0.0635,0,", Office Services, Agriculture",0,5.506883,0,0,0,0,0,0.05,0,0,0,0.273333,0.046667,0,0.024267,0.3224,0,0,0,0,0.85,0,0.25,1,0.1,11.1078,0,0.85,0,1000,0.85,250,0.85,350,0.85,900,0.52,0.34,0.07,0.07,0.75,0.5,0.45,0.4,0.05,0.1,60376
377,!,0,SACOG Airport,Airport Ticket Counter & Bag Claim,0.0635,0,", Office Services, Manufacturing",0,37.307325,0,0,0,0,0,0,0,0,0.05,0.372727,0.063636,0,0.033091,0.439636,0.45,0,0,0,0,0,0.07,2,0.5,17.58735,0,0.85,0,1000,0.85,300,0.45,400,0.8,1500,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,61377
378,!,0,SACOG Airport,Airport Hangars & Maintenance,0.0635,0,", Office Services, Manufacturing",0,9.34095,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.95,0,0,0,0,0,0.4,1,0.342,12.230231,0,0.85,0,1000,0.85,300,0.85,400,0.8,1500,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,61378
379,!,0,SACOG Airport,"Airport Runways, Taxiways & Greenspace",0.0635,0,", Office Services, Manufacturing",0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.95,0,0,0,0,0,0.34,0,0,0,0,0.85,0,1000,0.85,300,0.85,400,0.1,1500,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,61379
380,!,0,SACOG Airport,Airport Parking,0.0635,0,", Office Services, ",0,3.584625,0,0,0,0,0,0,0,0,0.05,0.3895,0.0665,0,0.03458,0.45942,0,0,0,0,0,0,0.19,3,0.25,108.9,0,0.85,0,1000,0.1,300,0.1,400,0.1,1500,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,61380
381,!,0,SACOG Military,Military,0.0635,0,", Office Services, ",0,0.40392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0.03,5.5539,0,0.85,0,1000,0.85,2750,0.85,2750,0.85,2750,0.52,0.34,0.07,0.07,0.95,0.5,0.5,0.35,0.05,0.1,62381
382,!,0,SACOG Military,Classified,0.0635,0,", Office Services, ",0,0.137737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0.01,1.89388,0,0.85,0,1000,0.85,2750,0.85,2750,0.85,2750,0.52,0.34,0.07,0.07,0.95,0.5,0.75,0.1,0.05,0.1,62382
383,!,0,SACOG Military,Storage,0.0635,0,", Office Services, ",0,0.40392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0.03,5.5539,0,0.85,0,1000,0.85,2750,0.85,2750,0.85,2750,0.52,0.34,0.07,0.07,0.95,0.5,0.45,0.4,0.05,0.1,62383
384,!,0,SACOG Military,Top Secret,0.0635,0,", Office Services, ",0,0.13464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0.01,1.8513,0,0.85,0,1000,0.85,2750,0.85,2750,0.85,2750,0.52,0.34,0.07,0.07,0.95,0.5,0.45,0.4,0.05,0.1,62384
385,!,0,SACOG Park and/or Open Space,Park,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,63385
386,!,0,SACOG Park and/or Open Space,Pocket Park,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,63386
387,!,0,SACOG Park and/or Open Space,Open Space,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,63387
388,!,0,SACOG Park and/or Open Space,Sports Field,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,63388
389,!,0,SACOG Urban Reserve,Urban Reserve,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,64389
390,!,0,SACOG Urban Reserve,Field,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,64390
391,!,0,SACOG Urban Reserve,Forest,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,64391
392,!,0,SACOG Urban Reserve,Farm,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,64392
393,!,0,SACOG Road,Street,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,65393
394,!,0,SACOG Road,Road,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,0,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,65394
395,!,0,SACOG Road,Arterial,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,65395
396,!,0,SACOG Road,Lane,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,65396
397,!,0,SACOG Water,River,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,66397
398,!,0,SACOG Water,Pond,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,0,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,66398
399,!,0,SACOG Water,Lake,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,66399
400,!,0,SACOG Water,Stream,0.0635,0,", Office Services, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.45,0.4,0.05,0.1,66400
401,!,0,SACOG Blank Place Type,Blank,0.0635,0,", , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.85,0,1000,0.85,750,0.85,450,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.5,0.35,0.05,0.1,67401
402,!,0,SACOG Blank Place Type,Null,0.0635,0,", , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,0,0,0.85,0,1000,0.85,750,0.85,375,0.85,1000,0.52,0.34,0.07,0.07,0.85,0.5,0.75,0.1,0.05,0.1,67402
